Record Length,2.500000e+03,,   0.000275000000,  -0.32000,
Sample Interval,1.000000e-07,,   0.000275100000,  -0.34000,
Trigger Point,-2.750000000000e+03,,   0.000275200000,  -0.32000,
,,,   0.000275300000,  -0.30000,
,,,   0.000275400000,  -0.32000,
,,,   0.000275500000,  -0.32000,
Source,CH2,,   0.000275600000,  -0.34000,
Vertical Units,V,,   0.000275700000,  -0.32000,
Vertical Scale,5.000000e-01,,   0.000275800000,  -0.32000,
Vertical Offset,2.000000e-01,,   0.000275900000,  -0.28000,
Horizontal Units,s,,   0.000276000000,  -0.30000,
Horizontal Scale,2.500000e-05,,   0.000276100000,  -0.28000,
Pt Fmt,Y,,   0.000276200000,  -0.28000,
Yzero,0.000000e+00,,   0.000276300000,  -0.30000,
Probe Atten,1.000000e+00,,   0.000276400000,  -0.26000,
Model Number,TDS2001C,,   0.000276500000,  -0.28000,
Serial Number,C012347,,   0.000276600000,  -0.30000,
Firmware Version,FV:v24.26,,   0.000276700000,  -0.26000,
,,,0.000276800000,  -0.26000,
,,,0.000276900000,  -0.22000,
,,,0.000277000000,  -0.24000,
,,,0.000277100000,  -0.22000,
,,,0.000277200000,  -0.26000,
,,,0.000277300000,  -0.24000,
,,,0.000277400000,  -0.24000,
,,,0.000277500000,  -0.22000,
,,,0.000277600000,  -0.24000,
,,,0.000277700000,  -0.22000,
,,,0.000277800000,  -0.20000,
,,,0.000277900000,  -0.20000,
,,,0.000278000000,  -0.22000,
,,,0.000278100000,  -0.20000,
,,,0.000278200000,  -0.18000,
,,,0.000278300000,  -0.18000,
,,,0.000278400000,  -0.20000,
,,,0.000278500000,  -0.16000,
,,,0.000278600000,  -0.18000,
,,,0.000278700000,  -0.16000,
,,,0.000278800000,  -0.16000,
,,,0.000278900000,  -0.16000,
,,,0.000279000000,  -0.16000,
,,,0.000279100000,  -0.16000,
,,,0.000279200000,  -0.16000,
,,,0.000279300000,  -0.12000,
,,,0.000279400000,  -0.14000,
,,,0.000279500000,  -0.12000,
,,,0.000279600000,  -0.16000,
,,,0.000279700000,  -0.12000,
,,,0.000279800000,  -0.14000,
,,,0.000279900000,  -0.10000,
,,,0.000280000000,  -0.12000,
,,,0.000280100000,  -0.08000,
,,,0.000280200000,  -0.10000,
,,,0.000280300000,  -0.06000,
,,,0.000280400000,  -0.08000,
,,,0.000280500000,  -0.08000,
,,,0.000280600000,  -0.10000,
,,,0.000280700000,  -0.08000,
,,,0.000280800000,  -0.06000,
,,,0.000280900000,  -0.06000,
,,,0.000281000000,  -0.06000,
,,,0.000281100000,  -0.04000,
,,,0.000281200000,  -0.04000,
,,,0.000281300000,  -0.04000,
,,,0.000281400000,  -0.04000,
,,,0.000281500000,  -0.06000,
,,,0.000281600000,  -0.02000,
,,,0.000281700000,  -0.04000,
,,,0.000281800000,  -0.04000,
